"module name","license","repository"
"regjsparser@0.6.9","BSD-2-Clause","https://github.com/jviereck/regjsparser"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl"
"remove-accents@0.4.2","MIT","https://github.com/tyxla/remove-accents"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator"
"renderkid@2.0.5","MIT","https://github.com/AriaMinaei/RenderKid"
"repeat-element@1.1.4","MIT","https://github.com/jonschlinkert/repeat-element"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"reportback@2.0.2","MIT","https://github.com/mikermcneil/reportback"
"request-compose@2.1.3","Apache-2.0","https://github.com/simov/request-compose"
"request-ip@2.1.3","MIT","https://github.com/pbojinov/request-ip"
"request-oauth@1.0.1","Apache-2.0","https://github.com/simov/request-oauth"
"request@2.88.2","Apache-2.0","https://github.com/request/request"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-main-filename@2.0.0","ISC","https://github.com/yargs/require-main-filename"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"reselect@4.0.0","MIT","https://github.com/reduxjs/reselect"
"resolve-cwd@2.0.0","MIT","https://github.com/sindresorhus/resolve-cwd"
"resolve-cwd@3.0.0","MIT","https://github.com/sindresorhus/resolve-cwd"
"resolve-dir@1.0.1","MIT","https://github.com/jonschlinkert/resolve-dir"
"resolve-from@3.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@5.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-path@1.4.0","MIT","https://github.com/pillarjs/resolve-path"
"resolve-pathname@3.0.0","MIT","https://github.com/mjackson/resolve-pathname"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url"
"resolve@1.20.0","MIT","https://github.com/browserify/resolve"
"responselike@1.0.2","MIT","https://github.com/lukechilds/responselike"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"ret@0.1.15","MIT","https://github.com/fent/ret.js"
"retry-as-promised@3.2.0","MIT","https://github.com/mickhansen/retry-as-promised"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf"
"ripemd160@2.0.2","MIT","https://github.com/crypto-browserify/ripemd160"
"run-async@2.4.1","MIT","https://github.com/SBoudrias/run-async"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue"
"rxjs@6.6.7","Apache-2.0","https://github.com/reactivex/rxjs"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-regex@1.1.0","MIT","https://github.com/substack/safe-regex"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sanitize-html@2.3.3","MIT","https://github.com/apostrophecms/sanitize-html"
"sanitize.css@4.1.0","CC0-1.0","https://github.com/jonathantneal/sanitize.css"
"saslprep@1.0.3","MIT","https://github.com/reklatsmasters/saslprep"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"scheduler@0.19.1","MIT","https://github.com/facebook/react"
"schema-utils@1.0.0","MIT","https://github.com/webpack-contrib/schema-utils"
"schema-utils@2.7.1","MIT","https://github.com/webpack/schema-utils"
"schema-utils@3.0.0","MIT","https://github.com/webpack/schema-utils"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose"
"selfsigned@1.10.11","MIT","https://github.com/jfromaniello/selfsigned"
"semver@5.3.0","ISC","https://github.com/npm/node-semver"
"semver@5.4.1","ISC","https://github.com/npm/node-semver"
"semver@5.7.1","ISC","https://github.com/npm/node-semver"
"semver@6.3.0","ISC","https://github.com/npm/node-semver"
"semver@7.0.0","ISC","https://github.com/npm/node-semver"
"semver@7.3.5","ISC","https://github.com/npm/node-semver"
"send@0.17.1","MIT","https://github.com/pillarjs/send"
"sendmail@1.6.1","MIT","https://github.com/guileen/node-sendmail"
"sequelize-pool@2.3.0","MIT","https://github.com/sushantdhiman/sequelize-pool"
"sequelize@5.22.4","MIT","https://github.com/sequelize/sequelize"
"serialize-javascript@4.0.0","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serve-index@1.9.1","MIT","https://github.com/expressjs/serve-index"
"serve-static@1.14.1","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-value@2.0.1","MIT","https://github.com/jonschlinkert/set-value"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.1.1","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js"
"shallow-equal@1.2.1","MIT","https://github.com/moroshko/shallow-equal"
"shallowequal@1.1.0","MIT","https://github.com/dashed/shallowequal"
"sharp@0.28.1","Apache-2.0","https://github.com/lovell/sharp"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shimmer@1.2.1","BSD-2-Clause","https://github.com/othiym23/shimmer"
"side-channel@1.0.4","MIT","https://github.com/ljharb/side-channel"
"sift@13.5.0","MIT","https://github.com/crcn/sift.js"
"sift@13.5.2","MIT","https://github.com/crcn/sift.js"
"sift@13.5.3","MIT","https://github.com/crcn/sift.js"
"signal-exit@3.0.3","ISC","https://github.com/tapjs/signal-exit"
"simple-concat@1.0.1","MIT","https://github.com/feross/simple-concat"
"simple-get@3.1.0","MIT","https://github.com/feross/simple-get"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle"
"sliced@1.0.1","MIT","https://github.com/aheckmann/sliced"
"snapdragon-node@2.1.1","MIT","https://github.com/jonschlinkert/snapdragon-node"
"snapdragon-util@3.0.1","MIT","https://github.com/jonschlinkert/snapdragon-util"
"snapdragon@0.8.2","MIT","https://github.com/jonschlinkert/snapdragon"
"sockjs-client@1.5.1","MIT","https://github.com/sockjs/sockjs-client"
"sockjs@0.3.21","MIT","https://github.com/sockjs/sockjs-node"
"sorted-array-functions@1.3.0","MIT","https://github.com/mafintosh/sorted-array-functions"
"source-list-map@2.0.1","MIT","https://github.com/webpack/source-list-map"
"source-map-resolve@0.5.3","MIT","https://github.com/lydell/source-map-resolve"
"source-map-support@0.5.19","MIT","https://github.com/evanw/node-source-map-support"
"source-map-url@0.4.1","MIT","https://github.com/lydell/source-map-url"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"sparse-bitfield@3.0.3","MIT","https://github.com/mafintosh/sparse-bitfield"
"spdy-transport@3.0.0","MIT","https://github.com/spdy-http2/spdy-transport"
"spdy@4.0.2","MIT","https://github.com/indutny/node-spdy"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string"
"split2@2.2.0","ISC","https://github.com/mcollina/split2"
"sprintf-js@1.1.2","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sqlite3@5.0.0","BSD-3-Clause","https://github.com/mapbox/node-sqlite3"
"sshpk@1.16.1","MIT","https://github.com/joyent/node-sshpk"
"ssri@6.0.2","ISC","https://github.com/zkat/ssri"
"stackframe@1.2.0","MIT","https://github.com/stacktracejs/stackframe"
"static-extend@0.1.2","MIT","https://github.com/jonschlinkert/static-extend"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"statuses@2.0.1","MIT","https://github.com/jshttp/statuses"
"std-env@2.3.0","MIT","https://github.com/nuxt-contrib/std-env"
"strapi-admin@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-connector-bookshelf@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-database@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-generate-api@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-generate-controller@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-generate-model@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-generate-new@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-generate-plugin@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-generate-policy@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-generate-service@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-generate@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-helper-plugin@3.6.1","MIT*",""
"strapi-plugin-content-manager@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-plugin-content-type-builder@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-plugin-email@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-plugin-i18n@3.6.1","MIT*",""
"strapi-plugin-upload@3.6.1","MIT*",""
"strapi-plugin-users-permissions@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-provider-email-sendmail@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-provider-upload-local@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi-utils@3.6.1","MIT*","https://github.com/strapi/strapi"
"strapi@3.6.1","MIT*","https://github.com/strapi/strapi"
"stream-browserify@2.0.2","MIT","https://github.com/browserify/stream-browserify"
"stream-each@1.2.3","MIT","https://github.com/mafintosh/stream-each"
"stream-http@2.8.3","MIT","https://github.com/jhiesey/stream-http"
"stream-shift@1.0.1","MIT","https://github.com/mafintosh/stream-shift"
"stream-slice@0.1.2","MIT","https://github.com/yorkie/stream-slice"
"stream-to-array@2.3.0","MIT","https://github.com/stream-utils/stream-to-array"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width"
"string-width@3.1.0","MIT","https://github.com/sindresorhus/string-width"
"string-width@4.2.2","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.trimend@1.0.4","MIT","https://github.com/es-shims/String.prototype.trimEnd"
"string.prototype.trimstart@1.0.4","MIT","https://github.com/es-shims/String.prototype.trimStart"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@5.2.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@6.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"style-loader@0.23.1","MIT","https://github.com/webpack-contrib/style-loader"
"styled-components@5.3.0","MIT","https://github.com/styled-components/styled-components"
"stylis@4.0.10","MIT","https://github.com/thysultan/stylis.js"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@6.1.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"switchback@2.0.5","MIT","https://github.com/node-machine/switchback"
"synchronous-promise@2.0.15","BSD-3-Clause","https://github.com/fluffynuts/synchronous-promise"
"tapable@1.1.3","MIT","https://github.com/webpack/tapable"
"tar-fs@2.1.1","MIT","https://github.com/mafintosh/tar-fs"
"tar-stream@2.2.0","MIT","https://github.com/mafintosh/tar-stream"
"tar@2.2.2","ISC","https://github.com/isaacs/node-tar"
"tar@4.4.13","ISC","https://github.com/npm/node-tar"
"tar@6.1.0","ISC","https://github.com/npm/node-tar"
"tarn@3.0.1","MIT","https://github.com/vincit/tarn.js"
"term-size@2.2.1","MIT","https://github.com/sindresorhus/term-size"
"terser-webpack-plugin@1.4.5","MIT","https://github.com/webpack-contrib/terser-webpack-plugin"
"terser@4.8.0","BSD-2-Clause","https://github.com/terser/terser"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"thenify-all@1.6.0","MIT","https://github.com/thenables/thenify-all"
"thenify@3.3.1","MIT","https://github.com/thenables/thenify"
"through2@2.0.5","MIT","https://github.com/rvagg/through2"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"thunky@1.1.0","MIT","https://github.com/mafintosh/thunky"
"tildify@2.0.0","MIT","https://github.com/sindresorhus/tildify"
"timers-browserify@2.0.12","MIT","https://github.com/jryans/timers-browserify"
"tiny-invariant@1.1.0","MIT","https://github.com/alexreardon/tiny-invariant"
"tiny-warning@1.0.3","MIT","https://github.com/alexreardon/tiny-warning"
"tmp@0.0.33","MIT","https://github.com/raszi/node-tmp"
"to-arraybuffer@1.0.1","MIT","https://github.com/jhiesey/to-arraybuffer"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-object-path@0.3.0","MIT","https://github.com/jonschlinkert/to-object-path"
"to-readable-stream@1.0.0","MIT","https://github.com/sindresorhus/to-readable-stream"
"to-regex-range@2.1.1","MIT","https://github.com/micromatch/to-regex-range"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"to-regex@3.0.2","MIT","https://github.com/jonschlinkert/to-regex"
"toggle-selection@1.0.6","MIT","https://github.com/sudodoki/toggle-selection"
"toidentifier@1.0.0","MIT","https://github.com/component/toidentifier"
"toposort-class@1.0.1","MIT","https://github.com/gustavohenke/toposort"
"toposort@1.0.7","MIT","https://github.com/marcelklehr/toposort"
"toposort@2.0.2","MIT","https://github.com/marcelklehr/toposort"
"tough-cookie@2.5.0","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tslib@1.14.1","0BSD","https://github.com/Microsoft/tslib"
"tslib@2.2.0","0BSD","https://github.com/Microsoft/tslib"
"tsscmp@1.0.6","MIT","https://github.com/suryagh/tsscmp"
"tty-browserify@0.0.0","MIT","https://github.com/substack/tty-browserify"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"type-fest@0.21.3","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.8.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"typed-styles@0.0.7","MIT",""
"typedarray-to-buffer@3.1.5","MIT","https://github.com/feross/typedarray-to-buffer"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"ua-parser-js@0.7.28","MIT","https://github.com/faisalman/ua-parser-js"
"uc.micro@1.0.6","MIT","https://github.com/markdown-it/uc.micro"
"uglify-js@3.4.10","BSD-2-Clause","https://github.com/mishoo/UglifyJS2"
"unbox-primitive@1.0.1","MIT","https://github.com/ljharb/unbox-primitive"
"unc-path-regex@0.1.2","MIT","https://github.com/regexhq/unc-path-regex"
"unicode-canonical-property-names-ecmascript@1.0.4","MIT","https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript"
"unicode-match-property-ecmascript@1.0.4","MIT","https://github.com/mathiasbynens/unicode-match-property-ecmascript"
"unicode-match-property-value-ecmascript@1.2.0","MIT","https://github.com/mathiasbynens/unicode-match-property-value-ecmascript"
"unicode-property-aliases-ecmascript@1.1.0","MIT","https://github.com/mathiasbynens/unicode-property-aliases-ecmascript"
"union-value@1.0.1","MIT","https://github.com/jonschlinkert/union-value"
"unique-filename@1.1.1","ISC","https://github.com/iarna/unique-filename"
"unique-slug@2.0.2","ISC","https://github.com/iarna/unique-slug"
"unique-string@2.0.0","MIT","https://github.com/sindresorhus/unique-string"
"universalify@2.0.0","MIT","https://github.com/RyanZim/universalify"
"unload@2.2.0","Apache-2.0","https://github.com/pubkey/unload"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"unset-value@1.0.0","MIT","https://github.com/jonschlinkert/unset-value"
"upath@1.2.0","MIT","https://github.com/anodynos/upath"
"upper-case@1.1.3","MIT","https://github.com/blakeembrey/upper-case"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"urijs@1.19.6","MIT","https://github.com/medialize/URI.js"
"urix@0.1.0","MIT","https://github.com/lydell/urix"
"url-loader@1.1.2","MIT","https://github.com/webpack-contrib/url-loader"
"url-parse-lax@3.0.0","MIT","https://github.com/sindresorhus/url-parse-lax"
"url-parse@1.5.1","MIT","https://github.com/unshiftio/url-parse"
"url@0.11.0","MIT","https://github.com/defunctzombie/node-url"
"use@3.1.1","MIT","https://github.com/jonschlinkert/use"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util.promisify@1.0.0","MIT","https://github.com/ljharb/util.promisify"
"util@0.10.3","MIT","https://github.com/defunctzombie/node-util"
"util@0.11.1","MIT","https://github.com/defunctzombie/node-util"
"utila@0.4.0","MIT","https://github.com/AriaMinaei/utila"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@3.4.0","MIT","https://github.com/uuidjs/uuid"
"uuid@7.0.3","MIT","https://github.com/uuidjs/uuid"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid"
"v8-compile-cache@2.3.0","MIT","https://github.com/zertosh/v8-compile-cache"
"v8flags@3.2.0","MIT","https://github.com/gulpjs/v8flags"
"validator@10.11.0","MIT","https://github.com/chriso/validator.js"
"value-equal@1.0.1","MIT","https://github.com/mjackson/value-equal"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror"
"video-react@0.13.9","MIT","https://github.com/video-react/video-react"
"vm-browserify@1.1.2","MIT","https://github.com/substack/vm-browserify"
"warning@4.0.3","MIT","https://github.com/BerkeleyTrue/warning"
"watchpack-chokidar2@2.0.1","MIT","https://github.com/webpack/watchpack"
"watchpack@1.7.5","MIT","https://github.com/webpack/watchpack"
"wbuf@1.7.3","MIT","https://github.com/indutny/wbuf"
"wcwidth@1.0.1","MIT","https://github.com/timoxley/wcwidth"
"webpack-cli@3.3.12","MIT","https://github.com/webpack/webpack-cli"
"webpack-dev-middleware@3.7.3","MIT","https://github.com/webpack/webpack-dev-middleware"
"webpack-dev-server@3.11.2","MIT","https://github.com/webpack/webpack-dev-server"
"webpack-log@2.0.0","MIT","https://github.com/webpack-contrib/webpack-log"
"webpack-sources@1.4.3","MIT","https://github.com/webpack/webpack-sources"
"webpack@4.46.0","MIT","https://github.com/webpack/webpack"
"webpackbar@4.0.0","MIT","https://github.com/nuxt/webpackbar"
"websocket-driver@0.7.4","Apache-2.0","https://github.com/faye/websocket-driver-node"
"websocket-extensions@0.1.4","Apache-2.0","https://github.com/faye/websocket-extensions-node"
"whatwg-fetch@3.6.2","MIT","https://github.com/github/fetch"
"which-boxed-primitive@1.0.2","MIT","https://github.com/inspect-js/which-boxed-primitive"
"which-module@2.0.0","ISC","https://github.com/nexdrew/which-module"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.3","ISC","https://github.com/iarna/wide-align"
"widest-line@3.1.0","MIT","https://github.com/sindresorhus/widest-line"
"wkx@0.4.8","MIT","https://github.com/cschwarz/wkx"
"worker-farm@1.7.0","MIT","https://github.com/rvagg/node-worker-farm"
"wrap-ansi@5.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@6.2.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"write-file-atomic@3.0.3","ISC","https://github.com/npm/write-file-atomic"
"ws@6.2.1","MIT","https://github.com/websockets/ws"
"xdg-basedir@4.0.0","MIT","https://github.com/sindresorhus/xdg-basedir"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
"y18n@4.0.3","ISC","https://github.com/yargs/y18n"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yallist@4.0.0","ISC","https://github.com/isaacs/yallist"
"yargs-parser@13.1.2","ISC","https://github.com/yargs/yargs-parser"
"yargs@13.3.2","MIT","https://github.com/yargs/yargs"
"ylru@1.2.1","MIT","https://github.com/node-modules/ylru"
"yup@0.27.0","MIT","https://github.com/jquense/yup"
"yup@0.29.3","MIT","https://github.com/jquense/yup"
